wallet_id,num_transactions,total_value_eth,avg_gas_price,max_gas_price,num_transactions_scaled,total_value_scaled,avg_gas_scaled,max_gas_scaled,risk_score
0x0039f22efb07a647557c7c5d17854cfd6d489ef3,100,0.0,20526492581.26,238037152756,0.9999999999999999,0.0,0.13598100901350224,0.2962594085189352,456.8221426545939
0x06b51c6882b27cb05e712185531c1f74996dd988,5,5.70185e+17,52800000000.0,80000000000,0.020618556701030924,7.302694804402054e-252,0.359957010076314,0.0987376577927759,90.11259047495277
0x0795732aacc448030ef374374eaae57d2965c16c,4,0.0186,58500000000.0,66000000000,0.010309278350515462,2.3822114464932995e-271,0.39951463204450194,0.08123984501937259,92.15062225104384
0x0aaa79f1a86bc8136cd0d1ca0d51964f4e3766f9,80,0.0,39981714276.425,223000000000,0.7938144329896907,0.0,0.27099895728098056,0.2774653168353956,399.472096335612
0x0fe383e5abc200055a7f391f94a5f5d1f844b9ae,5,7.404691e+17,52140000000.0,73700000000,0.020618556701030924,9.483623472013935e-252,0.35537665384841854,0.09086364204474441,88.40911765457052
0x104ae61d8d487ad689969a17807ddc338b445416,6,4.7485750759999995e+37,82164607671.83333,245000000000,0.030927835051546393,6.081779516440855e-232,0.5637454398178114,0.30496187976502936,155.6164099606838
0x111c7208a7e2af345d36b6d4aace8740d61a3078,6,1.0413191e+19,23000000000.0,27000000000,0.030927835051546393,1.3336786448774737e-250,0.15314698645315583,0.03249593800774903,46.25012511202463
0x124853fecb522c57d9bd5c21231058696ca6d596,7,8.79047391130829e+34,17800000000.0,22000000000,0.04123711340206185,1.1258477189042654e-234,0.11705933132428258,0.026246719160104987,42.53138354169175
0x13b1c8b0e696aff8b4fee742119b549b605f3cbc,4,0.016,34800000000.0,41000000000,0.010309278350515462,2.049214147521118e-271,0.23503820386098356,0.049993750781152355,56.13072719051814
0x1656f1886c5ab634ac19568cd571bc72f385fdf7,100,0.0,96105000000.0,530000000000,0.9999999999999999,0.0,0.6604908380293633,0.6611673540807399,598.2149030139466
0x1724e16cb8d0e2aa4d08035bc6b5c56b680a3b22,6,2.71952e+16,14100000000.0,18000000000,0.030927835051546393,3.4830492865416447e-253,0.09138157671335355,0.021247344081989753,32.772183771488244
0x19df3e87f73c4aaf4809295561465b993e102668,31,6.561833500000001e+127,12775690587.67742,53000000000,0.28865979381443296,8.404126276173761e-142,0.08219095722185006,0.06499187601549807,138.401296571693
0x1ab2ccad4fc97c9968ea87d4435326715be32872,5,9.535932e+17,41400000000.0,47000000000,0.020618556701030924,1.2213229227624595e-251,0.28084176613993805,0.05749281339832521,70.16505724823249
0x1c1b30ca93ef57452d53885d97a74f61daf2bf4f,100,0.0,99897321720.78,489000000000,0.9999999999999999,0.0,0.6868092992596024,0.6099237595300587,598.3542358049262
0x1e43dacdcf863676a6bec8f7d6896d6252fac669,3,1313101330000000.0,29033333333.333332,36000000000,0.0,1.6817661391029978e-254,0.1950179196475536,0.043744531933508315,43.378037122861556
0x22d7510588d90ed5a87e0f838391aaafa707c34b,76,0.0,78848472406.8158,202000000000,0.7525773195876289,0.0,0.5407316810092254,0.2512185976752906,434.29912380442573
0x24b3460622d835c56d9a4fe352966b9bdc6c20af,22,7.807871138970415e+268,36863636419.77273,132000000000,0.1958762886597938,1.0,0.24935970375101066,0.16372953380827399,444.59540959494706
0x26750f1f4277221bdb5f6991473c6ece8c821f9d,7,1.6e+47,34485714285.71429,61000000000,0.04123711340206185,2.049214147521118e-222,0.23285708184770001,0.07499062617172854,70.56532434753761
0x27f72a000d8e9f324583f3a3491ea66998275b28,5,1.2633925e+18,28200000000.0,37000000000,0.020618556701030924,1.6181011155450464e-251,0.18923464158202907,0.044994375703037125,50.593788567121905
0x2844658bf341db96aa247259824f42025e3bcec2,4,0.016,50700000000.0,53000000000,0.010309278350515462,2.049214147521118e-271,0.3453831493511921,0.06499187601549807,79.69952881199441
0x2a2fde3e1beb508fcf7c137a1d5965f13a17825e,5,1.47417187e+18,21320000000.0,27000000000,0.020618556701030924,1.888058657426039e-251,0.14148789787305832,0.03249593800774903,39.794596055798934
0x330513970efd9e8dd606275fb4c50378989b3204,100,0.0,43246623394.77,626000000000,0.9999999999999999,0.0,0.29365721002904743,0.7811523559555056,536.84667760136
0x3361bea43c2f5f963f81ac70f64e6fba1f1d2a97,100,0.0,21423334006.63,275000000000,0.9999999999999999,0.0,0.14220502902581758,0.34245719285089365,462.6867250902528
0x3867d222ba91236ad4d12c31056626f9e798629c,4,0.016,24550000000.0,32000000000,0.010309278350515462,2.049214147521118e-271,0.1639038836550315,0.03874515685539308,40.77900375675179
0x3a44be4581137019f83021eeee72b7dc57756069,4,0.0186,57500000000.0,77000000000,0.010309278350515462,2.3822114464932995e-271,0.3925746983658725,0.09498812648418949,92.13746366179964
0x3e69ad05716bdc834db72c4d6d44439a7c8a902b,5,0.0186,28400000000.0,32000000000,0.020618556701030924,2.3822114464932995e-271,0.19062262831775495,0.03874515685539308,50.24646402950267
0x427f2ac5fdf4245e027d767e7c3ac272a1f40a65,100,0.0,45702480013.45,499000000000,0.9999999999999999,0.0,0.3107006920869098,0.6224221972253468,524.3823581399166
0x4814be124d7fe3b240eb46061f7ddfab468fe122,100,0.0,61726094422.87,154000000000,0.9999999999999999,0.0,0.4219035133802162,0.19122609673790777,503.503312349834
0x4839e666e2baf12a51bf004392b35972eeddeabf,20,8.62924935e+51,141759000000.0,270000000000,0.17525773195876287,1.1051987406567133e-217,0.977326570193513,0.3362079740032496,299.1892042225327
0x4c4d05fe859279c91b074429b5fc451182cec745,4,4188499200000000.0,83850000000.0,119000000000,0.010309278350515462,5.364457385950553e-254,0.5754419507977591,0.14748156480439947,133.96025798019795
0x4d997c89bc659a3e8452038a8101161e7e7e53a7,100,0.0,73726368989.82,550000000000,0.9999999999999999,0.0,0.5051846230001933,0.6861642294713161,569.6533475471701
0x4db0a72edb5ea6c55df929f76e7d5bb14e389860,5,5.05576e+17,74000000000.0,158000000000,0.020618556701030924,6.475209324044605e-252,0.5070836040632588,0.196225471816023,129.28669067466643
0x4e61251336c32e4fe6bfd5fab014846599321389,5,6.191884e+17,54220000000.0,85000000000,0.020618556701030924,7.930310182881032e-252,0.3698117158999678,0.10498687664041996,92.70845352444793
0x4e6e724f4163b24ffc7ffe662b5f6815b18b4210,6,0.0186,44133333333.333336,115000000000,0.030927835051546393,2.3822114464932995e-271,0.2998109181948586,0.14248218972628424,86.58153663221871
0x507b6c0d950702f066a9a1bd5e85206f87b065ba,43,0.0,77125740589.62791,213400000000,0.41237113402061853,0.0,0.5287760364518767,0.26546681664791905,297.2503425634147
0x54e19653be9d4143b08994906be0e27555e8834d,7,0.0,3285714285.714286,4000000000,0.04123711340206185,0.0,0.016331151074460565,0.0037495313085864268,20.136028706575495
0x56ba823641bfc317afc8459bf27feed6eb9ff59f,5,1.026863e+18,39840000000.0,57200000000,0.020618556701030924,1.3151638669787362e-251,0.27001546960127604,0.07024121984751906,69.2746385854195
0x56cc2bffcb3f86a30c492f9d1a671a1f744d1d2f,8,1.1514920799999999e+18,31164910852.25,140800000000,0.05154639175257732,1.4747836631840743e-251,0.20981092625969283,0.1747281589801275,80.05355785098224
0x578cea5f899b0dfbf05c7fbcfda1a644b2a47787,11,4.266175203283001e+121,79769028512.72728,142699298567,0.08247422680412371,5.463941613982067e-148,0.5471202793317085,0.17710198546056743,160.12394513404791
0x58c2a9099a03750e9842d3e9a7780cdd6aa70b86,5,9.85545335085414e+17,45100000000.0,115500000000,0.020618556701030924,1.2622459023002947e-251,0.3065195207508671,0.14310711161104864,83.86203799169066
0x58d68d4bcf9725e40353379cec92b90332561683,55,0.0,69975451998.03636,316525928103,0.5360824742268041,0.0,0.47915350784317035,0.39435811536432946,349.69950279578865
0x5e324b4a564512ea7c93088dba2f8c1bf046a3eb,4,0.0186,27700000000.0,31000000000,0.010309278350515462,2.3822114464932995e-271,0.18576467474271433,0.03749531308586427,45.02617759733548
0x612a3500559be7be7703de6dc397afb541a16f7f,100,0.0,69087625552.6,187693436328,0.9999999999999999,0.0,0.4729920511937087,0.2333376282064742,517.9321730593891
0x623af911f493747c216ad389c7805a37019c662d,70,0.0,14529513600.8,75000000000,0.6907216494845361,0.0,0.09436237261697487,0.09248843894513187,304.4099782117226
0x6a2752a534faacaaa153bffbb973dd84e0e5497b,15,3.37329699542e+124,17289343781.733334,32000000000,0.12371134020618557,4.320379954253215e-145,0.11351541103693218,0.03874515685539308,76.06213397539999
0x6d69ca3711e504658977367e13c300ab198379f1,5,1.1779562e+18,45800000000.0,65000000000,0.020618556701030924,1.5086778188751349e-251,0.3113774743259077,0.07999000124984378,78.52191767057829
0x6e355417f7f56e7927d1cd971f0b5a1e6d538487,16,5.132866999999999e+75,64562500000.0,154000000000,0.13402061855670103,6.573964796090174e-194,0.4415879799711931,0.19122609673790777,161.04845309070984
0x70c1864282599a762c674dd9d567b37e13bce755,5,1.27858e+18,26860000000.0,36300000000,0.020618556701030924,1.6375526404609695e-251,0.17993513045266557,0.044119485064366956,48.64639727738218
0x70d8e4ab175dfe0eab4e9a7f33e0a2d19f44001e,100,0.0,35679631878.9,245000001561,0.9999999999999999,0.0,0.2411427907621578,0.3049618817160355,478.72474632403504
0x7399dbeebe2f88bc6ac4e3fd7ddb836a4bce322f,4,0.0186,42750000000.0,50000000000,0.010309278350515462,2.3822114464932995e-271,0.2902106766060878,0.06124234470691164,68.2900811321149
0x767055590c73b7d2aaa6219da13807c493f91a20,4,0.0186,19500000000.0,22000000000,0.010309278350515462,2.3822114464932995e-271,0.12885721857795268,0.026246719160104987,32.51982697180722
0x7851bdfb64bbecfb40c030d722a1f147dff5db6a,9,100.0,126472222222.22223,801100000000,0.061855670103092786,1.2807588422006987e-267,0.8712373462557885,0.9999999999999999,298.9897372923948
0x7b4636320daa0bc055368a4f9b9d01bd8ac51877,11,2.9409222e+54,102154545454.54546,185000000000,0.08247422680412371,3.766612111874332e-215,0.702474282269763,0.22997125359330084,196.48167253493222
0x7b57dbe2f2e4912a29754ff3e412ed9507fd8957,7,4.437085829916616e+34,29714285714.285713,37000000000,0.04123711340206185,5.682836910269132e-235,0.19974368400966797,0.044994375703037125,60.943019733062044
0x7be3dfb5b6fcbae542ea85e76cc19916a20f6c1e,4,3.282524763138885e+31,23850000000.0,27000000000,0.010309278350515462,4.2041226151328815e-238,0.15904593007999088,0.03249593800774903,39.18249115697926
0x7de76a449cf60ea3e111ff18b28e516d89532152,4,0.0186,27050000000.0,32000000000,0.010309278350515462,2.3822114464932995e-271,0.18125371785160518,0.03874515685539308,44.24897059606653
0x7e3eab408b9c76a13305ef34606f17c16f7b33cc,15,3.0099999999999996e+63,21797666776.866665,136290001650,0.12371134020618557,3.855084115024103e-206,0.14480287362499766,0.16909136564179478,95.35424737165324
0x7f5e6a28afc9fb0aaf4259d4ff69991b88ebea47,4,0.016,24500000000.0,33000000000,0.010309278350515462,2.049214147521118e-271,0.16355688697110002,0.03999500062492189,40.834588796918375
0x83ea74c67d393c6894c34c464657bda2183a2f1a,7,1.41753927e+18,27499557142.857143,66000000000,0.04123711340206185,1.815525954219224e-251,0.1843736146077879,0.08123984501937259,61.493552784319576
0x8441fecef5cc6f697be2c4fc4a36feacede8df67,24,1.3697529181273508e+246,37881171528.041664,110000000000,0.21649484536082475,1.7543231615218146e-23,0.2564213299180741,0.13623297087864017,151.50550121580875
0x854a873b8f9bfac36a5eb9c648e285a095a7478d,4,0.0186,57500000000.0,81000000000,0.010309278350515462,2.3822114464932995e-271,0.3925746983658725,0.09998750156230472,92.63740116961117
0x8587d9f794f06d976c2ec1cfd523983b856f5ca9,5,1.5018600499999997e+18,17440000000.0,25000000000,0.020618556701030924,1.9235205387854832e-251,0.11456095519997597,0.029996250468691414,34.15923876727671
0x880a0af12da55df1197f41697c1a1b61670ed410,17,2.100838e+125,76595667837.35294,174900000000,0.14432989690721648,2.690666844531232e-144,0.5250973667062397,0.21734783152105988,184.48621525624054
0x8aaece100580b749a20f8ce30338c4e0770b65ed,5,6.204634681052e+17,60107141824.6,86000000000,0.020618556701030924,7.946640730382462e-252,0.4106680897193775,0.10623672040994876,101.00471266528275
0x8be38ea2b22b706aef313c2de81f7d179024dd30,33,5.976065393660119e+126,83088721677.12122,232000000000,0.30927835051546393,7.653898594499797e-143,0.570158729726002,0.2887139107611549,266.6144772275015
0x8d900f213db5205c529aaba5d10e71a0ed2646db,15,4.283e+57,72093333333.33333,88800000000,0.12371134020618557,5.485490121145593e-212,0.4938514638493385,0.10973628296462944,159.22845714880486
0x91919344c1dad09772d19ad8ad4f1bcd29c51f27,4,0.0186,26050000000.0,32000000000,0.010309278350515462,2.3822114464932995e-271,0.17431378417297572,0.03874515685539308,42.86098386034064
0x93f0891bf71d8abed78e0de0885bd26355bb8b1d,5,1.78512e+17,54000000000.0,75000000000,0.020618556701030924,2.2863082243893115e-252,0.36828493049066935,0.09248843894513187,91.15325267305943
0x96479b087cb8f236a5e2dcbfc50ce63b2f421da6,100,0.0,145026096035.27,328681339186,0.9999999999999999,0.0,1.0,0.40955048017247847,640.9550480172478
0x96bb4447a02b95f1d1e85374cffd565eb22ed2f8,3,1.48585729e+16,58766666666.666664,77000000000,0.0,1.903024862415868e-253,0.4013652810254698,0.09498812648418949,89.77186885351291
0x9a363adc5d382c04d36b09158286328f75672098,12,1.86e+85,8568424578.416667,25000000000,0.09278350515463918,2.3822114464933e-184,0.05299281014922836,0.029996250468691414,50.71158913857048
0x9ad1331c5b6c5a641acffb32719c66a80c6e1a17,4,1.35762578402889e+32,24500000000.0,31000000000,0.010309278350515462,1.7387912272946572e-237,0.16355688697110002,0.03749531308586427,40.58462004301261
0x9ba0d85f71e145ccf15225e59631e5a883d5d74a,60,0.0,40111424851.85,96895698957,0.5876288659793815,0.0,0.2718991400718469,0.11985464186601676,301.41683859272365
0x9e6ec4e98793970a1307262ba68d37594e58cd78,47,0.0,45526094522.23404,93000000000,0.4536082474226804,0.0,0.3094765884759986,0.11498562679665043,254.83717934393695
0xa7e94d933eb0c439dda357f61244a485246e97b8,4,4.4,932500000.0,1000000000,0.010309278350515462,5.6353389056830755e-269,0.0,0.0,4.123711340206185
0xa7f3c74f0255796fd5d3ddcf88db769f7a6bf46a,100,0.0,17679290349.39,63614158770,0.9999999999999999,0.0,0.11622161435467863,0.07825791622297214,431.07011449323295
0xa98dc64bb42575efec7d1e4560c029231ce5da51,11,1.2592779999999999e+70,55609910846.90909,158400000000,0.08247422680412371,1.6128314332888116e-199,0.3794576049967246,0.19672540932383453,128.55375265337787
0xb271ff7090b39028eb6e711c3f89a3453d5861ee,8,1.338975536091703e+34,26387500000.0,46000000000,0.05154639175257732,1.7149047573398695e-235,0.17665601178951315,0.0562429696287964,61.57405602181319
0xb475576594ae44e1f75f534f993cbb7673e4c8b6,5,3.319226620197494e+17,24545034656.4,36725173282,0.020618556701030924,4.251128843085881e-252,0.1638694244997559,0.04465088524184477,45.48639610454803
0xb57297c5d02def954794e593db93d0a302e43e5c,11,2.18309e+84,51871440297.818184,68200000000,0.08247422680412371,2.796011820819924e-185,0.35351286732652426,0.08398950131233597,112.09121431818794
0xbd4a00764217c13a246f86db58d74541a0c3972a,100,0.0,1435935009.0,14276397407,0.9999999999999999,0.0,0.003493805573960231,0.016593422580927383,402.3581033728847
0xc179d55f7e00e789915760f7d260a1bf6285278b,12,6.5936558e+40,60591666666.666664,105600000000,0.09278350515463918,8.444882968277923e-229,0.4140306599889686,0.1307336582927134,132.99289988892073
0xc22b8e78394ce52e0034609a67ae3c959daa84bc,95,0.0,123630623150.53683,562500000000,0.9484536082474226,0.0,0.8515168371570367,0.7017872765904262,619.8635383894191
0xcbbd9fe837a14258286bbf2e182cbc4e4518c5a3,100,0.0,133371900048.66,600000000000,0.9999999999999999,0.0,0.919120652775177,0.7486564179477565,658.6897723498109
0xcecf5163bb057c1aff4963d9b9a7d2f0bf591710,5,4.9726931e+17,41940000000.0,54000000000,0.020618556701030924,6.368820657375404e-252,0.28458933032639794,0.06624171978502688,71.78946072419467
0xcf0033bf27804640e5339e06443e208db5870dd2,5,1.047615e+18,28000000000.0,30000000000,0.020618556701030924,1.3417421744720851e-251,0.18784665484630317,0.03624546931633546,49.44130058130655
0xd0df53e296c1e3115fccc3d7cdf4ba495e593b56,6,1.3599e+33,63000000000.0,73000000000,0.030927835051546393,1.7417039495087304e-236,0.4307443335983346,0.08998875140607425,107.5188758808929
0xd1a3888fd8f490367c6104e10b4154427c02dd9c,5,1.44207557e+18,20640000000.0,27000000000,0.020618556701030924,1.8469510373991127e-251,0.13676874297159028,0.03249593800774903,38.850765075505336
0xd334d18fa6bada9a10f361bae42a019ce88a3c33,6,5.7271905e+18,25700000000.0,32000000000,0.030927835051546393,7.335149873842841e-251,0.1718848073854554,0.03874515685539308,50.62261118324895
0xd9d3930ffa343f5a0eec7606d045d0843d3a02b4,8,5.21257e+66,50375000000.0,77000000000,0.05154639175257732,6.676045118090097e-203,0.3431276709056375,0.09498812648418949,98.74290353057738
0xdde73df7bd4d704a89ad8421402701b3a460c6e9,100,0.0,43759582834.81,246673904706,0.9999999999999999,0.0,0.2972171145227519,0.30705399913260845,490.1488228178112
0xde92d70253604fd8c5998c8ee3ed282a41b33b7f,4,0.0186,43000000000.0,57000000000,0.010309278350515462,2.3822114464932995e-271,0.2919456600257452,0.0699912510936133,69.51196845471657
0xded1f838ae6aa5fcd0f13481b37ee88e5bdccb3d,12,8.762893438953255e+119,75658333333.33333,348700000000,0.09278350515463918,1.1223153255201871e-149,0.5185923274136526,0.43457067866516685,184.28893541110287
0xebb8629e8a3ec86cf90cb7600264415640834483,8,2.2762744480615104e+53,128898886471.5,257163473547,0.05154639175257732,2.915358626630295e-216,0.8880782352060774,0.3201643213935758,230.250635881604
0xeded1c8c0a0c532195b8432153f3bfa81dba2a90,5,1.5517599999999999e+31,36511931937.2,66559659686,0.020618556701030924,1.9874303409733563e-238,0.2469188979674792,0.08193933219097614,65.82513549300582
0xf10fd8921019615a856c1e95c7cd3632de34edc4,76,0.0,65605447257.26316,500000000000,0.7525773195876289,0.0,0.44882596476690795,0.6236720409948756,453.1633248879208
0xf340b9f2098f80b86fbc5ede586c319473aa11f3,100,0.0,4226404293.27,56011133303,0.9999999999999999,0.0,0.022859477339046676,0.06875532221347333,411.44742768915665
0xf54f36bca969800fd7d63a68029561309938c09b,4,0.016,42400000000.0,43000000000,0.010309278350515462,2.049214147521118e-271,0.2877816998185675,0.05249343832020997,66.92939513594068
0xf60304b534f74977e159b2e159e135475c245526,18,0.0,22220067340.055557,58830000000,0.15463917525773196,0.0,0.14773430551934433,0.07227846519185102,98.63037772614676
0xf67e8e5805835465f7eba988259db882ab726800,4,0.016,41000000000.0,45000000000,0.010309278350515462,2.049214147521118e-271,0.27806579266848624,0.05499312585926759,65.23618245983019
0xf7aa5d0752cfcd41b0a5945867d619a80c405e52,4,0.0186,25250000000.0,32000000000,0.010309278350515462,2.3822114464932995e-271,0.16876183723007213,0.03874515685539308,41.75059447175992
0xf80a8b9cfff0febf49914c269fb8aead4a22f847,13,1.0100389e+36,83653846153.84616,128000000000,0.10309278350515463,1.2936162521416674e-233,0.5740806561146433,0.15873015873015875,171.92626049800637
0xfe5a05c0f8b24fca15a7306f6a4ebb7dcf2186ac,4,0.0186,47500000000.0,48000000000,0.010309278350515462,2.3822114464932995e-271,0.32317536157957777,0.05874265716785402,74.63304937290714
